company,category,file_name,chunk_idx,text
LIC,Insurance Plans,876-512N356V02DigiTerm.pdf,37,c Limited Premium Payment The applicable Unexpired Risk Premium Value if any shall only be payable if full premiums have been paid for at least three consecutive years. In case of a lapsed policy on surrender of policy during the revival period applicable Unexpired Risk Premium Value if any shall be payable. However on expiry of revival period the policy shall terminate and Unexpired Risk Premium Value if any shall be paid to the policyholder.
LIC,Insurance Plans,876-512N356V02DigiTerm.pdf,38,In case of LIC s Digi Term dated 14.11.2024 Page 7 of 10 death of the life Assured under a lapsed policy during the revival period applicable Unexpired Risk Premium Value if any shall be payable. 12. POLICY LOAN No loan will be available under this plan. 13.
LIC,Insurance Plans,876-512N356V02DigiTerm.pdf,39,FORFEITURE IN CERTAIN EVENTS In case it is found that any untrue or incorrect statement is contained in the proposal personal statement declaration and connected documents or any material information is withheld then and in every such case the policy shall be void and all claims to any benefit by virtue thereof shall be subject to the provisions of Section 45 of the Insurance Act 1938 as amended from time to time. 14.
LIC,Insurance Plans,876-512N356V02DigiTerm.pdf,40,TERMINATION OF POLICY The policy shall immediately and automatically terminate on the earliest occurrence of any of the following events a The date on which lump sum death benefit final instalment of death benefit is paid or b The date on which Unexpired Risk Premium Value if any is settled in case of surrender of policy or c The date of maturity or d On expiry of Revival Period if the policy has not been revived within the revival period or e On payment of free look cancellation amount or f In the event of forfeiture as specified in Para 13 above.
LIC,Insurance Plans,876-512N356V02DigiTerm.pdf,41,15. TAXES Statutory Taxes if any imposed on such insurance plans by the Government of India or any other constitutional Tax Authority of India shall be as per the Tax laws and the rate of tax as applicable from time to time. The amount of any applicable taxes as per the prevailing rates shall be payable by the policyholder on premium s for Base Policy and Rider if any including extra premiums if any which shall be collected separately over and above in addition to the premium s payable by the policyholder.
LIC,Insurance Plans,876-512N356V02DigiTerm.pdf,42,The amount of Tax paid shall not be considered for the calculation of benefits payable under the plan. Regarding Income tax benefits implications on premium s paid and benefits payable under this plan please consult your tax advisor for details. 16.
LIC,Insurance Plans,876-512N356V02DigiTerm.pdf,43,FREE LOOK PERIOD If the Policyholder is not satisfied with the Terms and Conditions of the policy the policy may be returned to the Corporation within 30 days from the date of receipt of the electronic or physical mode of the Policy Document whichever is earlier stating the reasons for objections.
LIC,Insurance Plans,876-512N356V02DigiTerm.pdf,44,On receipt of the same the Corporation shall cancel the policy and return the amount of premium deposited after deducting the proportionate risk premium for Base Policy for the period of cover expenses incurred on medical examination including special reports if any and stamp duty charges. 17.
LIC,Insurance Plans,876-512N356V02DigiTerm.pdf,45,SUICIDE EXCLUSION i Under Regular Limited Premium Policy If the Life Assured whether sane or insane commits suicide at any time within 12 months from the date of commencement of risk under the policy or from the date of revival of the policy as applicable the nominee or beneficiary of the Life Assured shall be entitled to 80 of the total premiums paid excluding any extra premium rider premium and taxes if collected explicitly till the date of death provided the policy is in force.
LIC,Insurance Plans,876-512N356V02DigiTerm.pdf,46,This clause shall not be applicable for a lapsed policy as nothing is payable under such policies. ii Under Single Premium Policy LIC s Digi Term dated 14.11.2024 Page 8 of 10 If the Life assured whether sane or insane commits suicide at any time within 12 months from the date of commencement of risk under the policy the Nominee or beneficiary of the Life Assured shall be entitled to 80 of the Single Premium paid excluding any extra premium rider premium and taxes if collected explicitly. 18.
LIC,Insurance Plans,876-512N356V02DigiTerm.pdf,47,Grievance Redressal Mechanism Of the Corporation The Corporation has Grievance Redressal Officers GROs at Branch Divisional Zonal Central Office to redress grievances of customers. The customers can visit our website https licindia.in web guest grievances for names and contact details of the GROs and other information related to grievances.
LIC,Insurance Plans,876-512N356V02DigiTerm.pdf,48,For ensuring quick redressal of customer grievances the Corporation has introduced Customer friendly Integrated Complaint Management System through our Customer Portal website http www.licindia.in where a registered policy holder can directly register complaint grievance and track its status. Customers can also contact at e mail id co_complaints licindia.com for redressal of any grievances.
LIC,Insurance Plans,876-512N356V02DigiTerm.pdf,49,Claimants not satisfied with the decision of death claim repudiation have the option of referring their cases for review to Zonal Office Claims Dispute Redressal Committee or Central Office Claims Dispute Redressal Committee. A retired High Court District Court Judge is member of each of the Claims Dispute Redressal Committees.
LIC,Insurance Plans,876-512N356V02DigiTerm.pdf,50,Of IRDAI In case the customer is not satisfied with the response or do not receive the response from us within 15 days then the customer may approach the Policyholder s Protection and Grievance Redressal Department through any of the following modes i Calling Toll Free Number 155255 18004254732 i.e.
LIC,Insurance Plans,876-512N356V02DigiTerm.pdf,51,IRDAI Grievance Call Centre BIMA BHAROSA SHIKAYAT NIVARAN KENDRA ii Sending an email to complaints irdai.gov.in iii Register the complaint online at https bimabharosa.irdai.gov.in iv Address for sending the complaint through courier letter General Manager Policyholders Protection and Grievance Redressal Department Insurance Regulatory and Development Authority of India Survey No. 115 1 Financial District Nanakramguda Gachibowli Hyderabad 500032 Telangana.
LIC,Insurance Plans,876-512N356V02DigiTerm.pdf,52,Of Ombudsman For redressal of Claims related grievances claimants can also approach Insurance Ombudsman who provides for low cost and speedy arbitration to customers. Section 45 of the Insurance Act 1938 The provision of Section 45 of the Insurance Act 1938 as amended from time to time shall be applicable. The current provision is as under 1 No policy of life insurance shall be called in question on any ground whatsoever after the expiry of three years from the date of the policy i.e.
LIC,Insurance Plans,876-512N356V02DigiTerm.pdf,53,from the date of issuance of the policy or the date of commencement of risk or the date of revival of the policy or the date of the rider to the policy whichever is later.
LIC,Insurance Plans,876-512N356V02DigiTerm.pdf,54,2 A policy of life insurance may be called in question at any time within three years from the date of issuance of the policy or the date of commencement of risk or the date of revival of the policy or the date of the rider to the policy whichever is later on the ground of fraud Provided that the insurer shall have to communicate in writing to the insured or the legal representatives or nominees or assignees of the insured the grounds and materials on which such decision is based.
LIC,Insurance Plans,876-512N356V02DigiTerm.pdf,55,LIC s Digi Term dated 14.11.2024 Page 9 of 10 Explanation I For the purposes of this sub section the expression fraud means any of the following acts committed by the insured or by his agent with the intent to deceive the insurer or to induce the insurer to issue a life insurance policy a the suggestion as a fact of that which is not true and which the insured does not believe to be true b the active concealment of a fact by the insured having knowledge or belief of the fact c any other act fitted to deceive and d any such act or omission as the law specially declares to be fraudulent.
LIC,Insurance Plans,876-512N356V02DigiTerm.pdf,56,Explanation II Mere silence as to facts likely to affect the assessment of the risk by the insurer is not fraud unless the circumstances of the case are such that regard being had to them it is the duty of the insured or his agent keeping silence to speak or unless his silence is in itself equivalent to speak.
LIC,Insurance Plans,876-512N356V02DigiTerm.pdf,57,3 Notwithstanding anything contained in subsection 2 no insurer shall repudiate a life insurance policy on the ground of fraud if the insured can prove that the misstatement of or suppression of a material fact was true to the best of his knowledge and belief or that there was no deliberate intention to suppress the fact or that such misstatement of or suppression of a material fact are within the knowledge of the insurer Provided that in case of fraud the onus of disproving lies upon the beneficiaries in case the policyholder is not alive.
LIC,Insurance Plans,876-512N356V02DigiTerm.pdf,58,Explanation A person who solicits and negotiates a contract of insurance shall be deemed for the purpose of the formation of the contract to be the agent of the insurer.
LIC,Insurance Plans,876-512N356V02DigiTerm.pdf,59,4 A policy of life insurance may be called in question at any time within three years from the date of issuance of the policy or the date of commencement of risk or the date of revival of the policy or the date of the rider to the policy whichever is later on the ground that any statement of or suppression of a fact material to the expectancy of the life of the insured was incorrectly made in the proposal or other document on the basis of which the policy was issued or revived or rider issued Provided that the insurer shall have to communicate in writing to the insured or the legal representatives or nominees or assignees of the insured the grounds and materials on which such decision to repudiate the policy of life insurance is based Provided further that in case of repudiation of the policy on the ground of misstatement or suppression of a material fact and not on the ground of fraud the premiums collected on the policy till the date of repudiation shall be paid to the insured or the legal representatives or nominees or assignees of the insured within a period of ninety days from the date of such repudiation.
LIC,Insurance Plans,876-512N356V02DigiTerm.pdf,60,Explanation For the purposes of this sub section the misstatement of or suppression of fact shall not be considered material unless it has a direct bearing on the risk undertaken by the insurer the onus is on the insurer to show that had the insurer been aware of the said fact no life insurance policy would have been issued to the insured.
